payment_id,order_id,payment_method,payment_date,amount,status
5214,5214,Stripe,2021-11-20 02:35:41.983782,943.76,Captured
5215,5215,PayPal,2024-08-09 06:32:09.979264,4852.75,Captured
5216,5216,Mastercard,2021-05-14 12:20:29.370346,3006.15,Captured
5217,5217,PayPal,2022-05-03 20:12:44.745598,433.54,Captured
5218,5218,Mastercard,2023-09-20 10:33:23.049643,4231.32,Captured
5219,5219,Stripe,2023-07-20 06:16:55.407021,601.48,Captured
5220,5220,PayPal,2022-01-16 08:36:30.589461,6569.85,Captured
5221,5221,Stripe,2020-07-20 03:55:26.148138,2566.9,Captured
5222,5222,PayPal,2022-07-21 08:41:52.699524,5328.46,Captured
5223,5223,PayPal,2023-11-12 20:58:25.216218,9510.220000000001,Captured
5224,5224,Visa,2023-02-01 11:04:23.308807,4778.43,Captured
5225,5225,PayPal,2021-09-15 06:22:47.922881,7128.15,Captured
5226,5226,Visa,2020-04-22 02:52:45.044153,914.55,Captured
5227,5227,Mastercard,2022-02-07 00:24:52.329575,4941.02,Captured
5228,5228,Mastercard,2021-09-03 16:46:10.960661,4218.63,Captured
5229,5229,PayPal,2025-04-13 23:08:50.955980,5795.52,Captured
5230,5230,Stripe,2022-07-03 10:16:55.648447,4418.3,Captured
5231,5231,Stripe,2025-01-11 01:32:47.532759,95.14,Captured
5232,5232,Mastercard,2021-10-08 10:55:56.058028,5342.759999999999,Captured
5233,5233,Visa,2023-12-03 18:56:00.497077,1685.4,Captured
5234,5234,Mastercard,2020-11-01 13:06:46.539543,4824.99,Captured
5235,5235,PayPal,2021-04-03 09:01:48.388276,2926.7000000000003,Captured
5236,5236,Mastercard,2021-10-25 03:56:44.513594,4211.23,Captured
5237,5237,Stripe,2022-05-01 08:01:59.557283,586.26,Captured
5238,5238,Stripe,2025-02-20 05:24:50.531703,8879.57,Captured
5239,5239,PayPal,2020-06-25 21:21:33.635088,4684.179999999999,Captured
5240,5240,PayPal,2021-04-02 17:34:38.822906,4821.299999999999,Captured
5241,5241,PayPal,2022-08-13 03:47:20.934557,3832.3900000000003,Captured
5242,5242,Mastercard,2020-09-19 15:48:49.185462,136.18,Captured
5243,5243,Mastercard,2023-08-19 02:20:26.960522,3971.6,Captured
5244,5244,PayPal,2024-05-05 19:43:24.698638,5210.38,Captured
5245,5245,Stripe,2021-06-24 05:02:09.165042,8236.65,Captured
5246,5246,PayPal,2024-09-23 13:29:41.386047,3642.02,Captured
5247,5247,Mastercard,2021-04-10 00:36:11.587437,991.52,Captured
5248,5248,PayPal,2022-10-27 20:04:24.903780,1972.13,Captured
5249,5249,Stripe,2023-12-26 09:35:50.400009,1615.02,Captured
5250,5250,Stripe,2024-12-23 05:13:58.624612,1381.32,Captured
5251,5251,Mastercard,2021-11-30 16:32:16.789399,5196.139999999999,Captured
5252,5252,Stripe,2021-03-29 23:36:28.746008,3564.58,Captured
5253,5253,Stripe,2022-07-08 08:55:22.101584,5207.01,Captured
5254,5254,Stripe,2021-10-01 02:08:17.434145,4109.07,Captured
5255,5255,Visa,2024-05-15 13:10:04.315325,3456.0499999999997,Captured
5256,5256,Visa,2022-01-24 03:56:37.681785,539.68,Captured
5257,5257,PayPal,2021-05-31 01:54:15.176767,2489.4,Captured
5258,5258,PayPal,2024-03-10 10:31:44.551388,3985.7699999999995,Captured
5259,5259,Visa,2021-12-28 00:13:53.741019,1858.4899999999998,Captured
5260,5260,Mastercard,2022-12-17 16:53:52.584307,2620.59,Captured
5261,5261,Stripe,2020-02-29 15:21:42.486812,3031.62,Captured
5262,5262,PayPal,2020-08-16 23:16:32.502028,578.52,Captured
5263,5263,Stripe,2021-12-02 21:14:49.872683,572.46,Captured
5264,5264,Visa,2020-05-14 17:35:35.827210,2693.7799999999997,Captured
5265,5265,PayPal,2021-12-30 15:02:43.329846,971.6,Captured
5266,5266,Mastercard,2022-06-13 19:27:02.302987,3768.7799999999997,Captured
5267,5267,Visa,2024-07-17 19:49:40.932941,8020.76,Captured
5268,5268,Stripe,2020-12-27 16:36:56.895423,7270.15,Captured
5269,5269,Visa,2020-03-20 21:23:06.692905,1178.19,Captured
5270,5270,PayPal,2022-10-01 20:09:42.519316,1985.27,Captured
5271,5271,PayPal,2023-08-25 00:36:38.762461,2109.6,Captured
5272,5272,Stripe,2020-09-13 02:16:38.579047,3354.24,Captured
5273,5273,Stripe,2023-06-04 02:43:26.124455,3525.0100000000007,Captured
5274,5274,Stripe,2022-11-06 04:32:04.820835,4426.07,Captured
5275,5275,Visa,2020-12-15 06:12:45.748174,894.44,Captured
5276,5276,Stripe,2021-07-20 16:23:48.811532,4412.49,Captured
5277,5277,Stripe,2020-04-08 14:23:31.126526,2512.9,Captured
5278,5278,Stripe,2022-10-16 01:47:54.181427,4053.86,Captured
5279,5279,Mastercard,2021-06-29 14:44:02.808075,3518.9199999999996,Captured
5280,5280,PayPal,2021-05-06 02:07:22.362431,349.04,Captured
5281,5281,Visa,2024-01-20 13:41:29.331685,4837.839999999999,Captured
5282,5282,Mastercard,2021-04-01 11:30:13.868480,2802.28,Captured
5283,5283,PayPal,2020-08-05 08:43:15.189297,6921.4800000000005,Captured
5284,5284,Visa,2024-03-17 11:35:20.801284,1753.2199999999998,Captured
5285,5285,PayPal,2020-12-10 10:12:34.086130,12201.05,Captured
5286,5286,Mastercard,2024-12-03 03:34:26.526794,387.64,Captured
5287,5287,Stripe,2024-12-30 14:19:08.053041,5781.1900000000005,Captured
5288,5288,Visa,2023-01-17 01:58:47.955189,1444.32,Captured
5289,5289,PayPal,2023-11-11 20:21:05.005831,3836.3999999999996,Captured
5290,5290,Mastercard,2021-02-07 15:00:03.089101,227.2,Captured
5291,5291,Visa,2023-05-15 11:57:04.984168,2016.81,Captured
5292,5292,PayPal,2024-10-25 13:59:45.077955,4059.29,Captured
5293,5293,Mastercard,2021-11-05 09:19:47.955248,2904.41,Captured
5294,5294,PayPal,2020-04-14 20:10:19.408676,930.81,Captured
5295,5295,Visa,2022-08-20 19:35:15.391481,8058.22,Captured
5296,5296,PayPal,2023-02-19 11:36:17.719550,296.6,Captured
5297,5297,Visa,2025-04-13 00:38:35.361092,2112.2599999999998,Captured
5298,5298,Mastercard,2024-05-17 20:53:36.896427,192.78000000000003,Captured
5299,5299,Visa,2025-02-15 10:19:32.396487,3991.1999999999994,Captured
5300,5300,Mastercard,2020-12-30 09:32:07.925054,5411.72,Captured
5301,5301,Visa,2024-04-02 03:34:10.951231,8555.67,Captured
5302,5302,Stripe,2021-07-05 09:56:58.837790,137.34,Captured
5303,5303,PayPal,2024-11-26 16:14:08.041452,273.86,Captured
5304,5304,PayPal,2022-09-07 18:39:49.071428,1211.04,Captured
5305,5305,Visa,2020-02-28 19:52:57.760628,5540.24,Captured
5306,5306,PayPal,2024-04-17 08:09:26.154830,3954.2799999999997,Captured
5307,5307,Stripe,2020-10-28 20:29:20.878741,3879.77,Captured
5308,5308,Mastercard,2023-10-22 14:34:15.566075,3547.8100000000004,Captured
5309,5309,Visa,2023-12-19 00:29:36.964299,1093.6,Captured
5310,5310,PayPal,2021-10-20 06:16:01.296406,428.46,Captured
5311,5311,Stripe,2023-09-05 21:23:59.287712,4507.37,Captured
5312,5312,Mastercard,2024-11-24 09:11:31.116481,2325.48,Captured
5313,5313,Mastercard,2024-07-03 12:19:59.673654,2305.04,Captured
5314,5314,Visa,2022-05-17 19:17:10.942716,2896.06,Captured
5315,5315,Stripe,2023-02-05 15:48:25.236301,7030.34,Captured
5316,5316,Stripe,2020-12-05 06:59:04.285047,3073.1,Captured
5317,5317,Stripe,2023-10-25 09:20:14.970895,701.6,Captured
5318,5318,Visa,2021-10-23 14:33:46.664392,4549.38,Captured
5319,5319,Stripe,2024-05-31 01:43:15.731864,3247.6800000000003,Captured
5320,5320,PayPal,2020-09-29 20:37:19.085558,175.34,Captured
5321,5321,Mastercard,2021-01-09 00:53:20.680592,4244.08,Captured
5322,5322,Stripe,2023-09-01 16:22:38.432251,4200.77,Captured
5323,5323,Mastercard,2023-04-27 09:42:31.261291,2487.5,Captured
5324,5324,Visa,2025-03-05 13:26:29.499295,9653.71,Captured
5325,5325,PayPal,2025-03-23 22:00:20.583951,3380.46,Captured
5326,5326,Stripe,2020-05-30 23:27:45.158326,232.64,Captured
5327,5327,Visa,2024-02-08 04:27:56.219596,4256.5599999999995,Captured
5328,5328,Visa,2020-07-27 00:54:43.902712,1570.3899999999999,Captured
5329,5329,Stripe,2025-05-06 05:31:34.116144,764.8,Captured
5330,5330,Visa,2022-10-20 05:56:49.432537,2086.6499999999996,Captured
5331,5331,PayPal,2023-07-03 17:16:43.516614,6920.39,Captured
5332,5332,Stripe,2020-08-08 08:05:28.383803,1129.21,Captured
5333,5333,Visa,2022-03-27 20:57:07.422686,963.73,Captured
5334,5334,Visa,2021-02-16 12:48:33.453908,1635.6,Captured
5335,5335,PayPal,2024-06-16 20:26:42.564720,6682.880000000001,Captured
5336,5336,Visa,2024-06-16 15:50:58.155117,6504.74,Captured
5337,5337,Stripe,2022-08-04 03:10:05.882841,693.96,Captured
5338,5338,PayPal,2025-02-26 15:59:44.877564,6420.14,Captured
5339,5339,PayPal,2021-10-19 12:58:13.651881,1493.8,Captured
5340,5340,Visa,2020-12-27 01:14:12.807166,2904.12,Captured
5341,5341,Stripe,2024-02-23 00:17:55.683151,4112.89,Captured
5342,5342,PayPal,2022-11-15 06:03:42.951906,125.08,Captured
5343,5343,PayPal,2024-12-08 07:00:41.433926,2548.36,Captured
5344,5344,Visa,2025-04-07 22:34:23.683610,4283.82,Captured
5345,5345,PayPal,2023-07-04 20:12:11.801142,667.6800000000001,Captured
5346,5346,Mastercard,2023-01-01 03:59:43.652606,3052.6,Captured
5347,5347,Stripe,2023-07-24 15:30:28.990338,1006.96,Captured
5348,5348,Stripe,2023-11-13 17:32:10.632123,2509.11,Captured
5349,5349,PayPal,2021-06-21 06:25:52.103690,2671.2,Captured
5350,5350,PayPal,2021-07-09 04:23:24.014974,2980.8299999999995,Captured
5351,5351,Stripe,2021-01-21 21:56:19.302490,1764.72,Captured
5352,5352,Stripe,2022-01-10 17:47:18.421154,6867.39,Captured
5353,5353,PayPal,2023-08-30 10:46:40.836960,4533.55,Captured
5354,5354,Stripe,2023-01-22 00:13:39.961609,742.32,Captured
5355,5355,PayPal,2021-10-03 03:19:42.603165,7950.400000000001,Captured
5356,5356,Mastercard,2022-12-10 11:25:17.326453,5665.99,Captured
5357,5357,Visa,2023-06-06 20:19:55.509421,1163.76,Captured
5358,5358,Stripe,2022-03-28 03:37:33.288320,8369.07,Captured
5359,5359,Stripe,2023-10-08 09:37:06.167623,1657.4,Captured
5360,5360,Visa,2024-01-02 17:02:29.818837,7206.82,Captured
5361,5361,Visa,2020-07-16 12:35:08.967731,4041.38,Captured
5362,5362,Mastercard,2023-12-22 17:43:33.261621,4176.13,Captured
5363,5363,Mastercard,2021-06-26 21:31:40.233588,2409.62,Captured
5364,5364,Stripe,2024-03-14 14:29:51.099380,3863.38,Captured
5365,5365,Mastercard,2020-12-11 13:32:50.228601,5393.969999999999,Captured
5366,5366,Stripe,2024-12-31 22:57:59.665658,5234.98,Captured
5367,5367,Stripe,2024-06-03 15:11:23.758655,6823.549999999999,Captured
5368,5368,Stripe,2024-05-05 14:53:13.746272,10636.52,Captured
5369,5369,Stripe,2021-02-25 08:41:56.716747,8904.93,Captured
5370,5370,Visa,2022-07-25 01:00:36.576594,3378.16,Captured
5371,5371,PayPal,2020-11-20 15:54:53.578781,7986.860000000001,Captured
5372,5372,Mastercard,2022-11-16 23:21:57.661655,2146.1000000000004,Captured
5373,5373,Mastercard,2022-07-24 06:15:55.847768,1113.8899999999999,Captured
5374,5374,Visa,2023-07-18 07:01:17.623130,7497.4,Captured
5375,5375,Visa,2024-02-19 00:15:28.449727,487.36,Captured
5376,5376,Visa,2024-04-02 13:24:31.630055,3321.12,Captured
5377,5377,Mastercard,2022-12-28 02:02:27.628945,6409.71,Captured
5378,5378,Visa,2022-12-16 19:08:04.422356,4383.63,Captured
5379,5379,Visa,2021-09-23 13:30:29.616616,4247.27,Captured
5380,5380,Stripe,2024-02-02 00:20:55.568071,723.63,Captured
5381,5381,PayPal,2021-12-11 11:52:37.457466,1872.01,Captured
5382,5382,Stripe,2022-08-21 05:07:26.154335,3552.44,Captured
5383,5383,Stripe,2025-01-08 13:29:58.070743,5868.610000000001,Captured
5384,5384,Visa,2021-05-29 19:07:09.473182,4405.39,Captured
5385,5385,PayPal,2021-10-04 21:23:50.521056,1623.2,Captured
5386,5386,Mastercard,2020-12-23 00:21:14.914004,7207.47,Captured
5387,5387,Visa,2021-07-26 02:30:49.252849,384.81000000000006,Captured
5388,5388,Stripe,2022-10-23 19:00:53.630211,3039.5099999999998,Captured
5389,5389,PayPal,2022-02-12 12:49:09.882529,4334.9,Captured
5390,5390,PayPal,2020-09-06 07:06:59.433837,2626.1699999999996,Captured
5391,5391,Visa,2023-04-12 18:05:35.889691,746.74,Captured
5392,5392,Stripe,2025-05-07 10:20:55.445509,430.8,Captured
5393,5393,Visa,2025-03-22 04:05:23.899068,3673.73,Captured
5394,5394,Mastercard,2023-10-13 05:17:04.684999,852.77,Captured
5395,5395,PayPal,2020-02-17 08:44:57.058199,1234.82,Captured
5396,5396,Mastercard,2022-10-22 04:02:16.499672,2791.2400000000002,Captured
5397,5397,Visa,2022-08-28 16:37:34.284550,5816.51,Captured
5398,5398,Stripe,2024-02-05 14:07:12.342095,3245.34,Captured
5399,5399,Stripe,2024-12-03 08:24:57.139115,3559.8399999999997,Captured
5400,5400,PayPal,2024-02-14 12:16:14.166942,600.94,Captured
5401,5401,Stripe,2024-02-22 07:14:31.081047,7588.03,Captured
5402,5402,PayPal,2021-03-13 13:37:41.064067,3415.92,Captured
5403,5403,Mastercard,2022-07-16 20:44:56.185638,3167.3,Captured
5404,5404,Visa,2024-06-21 20:03:04.245137,3364.7200000000003,Captured
5405,5405,Mastercard,2021-08-06 03:37:31.251680,4230.9400000000005,Captured
5406,5406,Mastercard,2025-01-31 04:12:18.615260,3461.78,Captured
5407,5407,PayPal,2020-04-14 13:13:47.686634,277.23,Captured
5408,5408,Stripe,2021-01-27 14:25:20.802413,6987.719999999999,Captured
5409,5409,PayPal,2020-06-05 03:16:50.142920,8132.46,Captured
5410,5410,Mastercard,2022-07-21 02:24:09.482867,2540.56,Captured
5411,5411,Visa,2024-05-30 07:09:51.671155,692.34,Captured
5412,5412,PayPal,2022-09-04 23:27:37.540940,10653.210000000001,Captured
5413,5413,Stripe,2022-08-17 06:32:39.031281,4137.68,Captured
5414,5414,Mastercard,2020-07-11 09:38:58.842315,949.42,Captured
5415,5415,Mastercard,2023-05-13 19:05:29.635220,8150.04,Captured
5416,5416,Visa,2023-11-06 13:47:45.178287,7193.429999999999,Captured
5417,5417,Visa,2024-09-01 13:41:43.240632,6546.82,Captured
5418,5418,Mastercard,2022-01-24 01:37:44.118593,6208.43,Captured
5419,5419,Visa,2020-09-17 02:29:00.051539,1768.8999999999999,Captured
5420,5420,PayPal,2023-12-27 16:40:37.681345,4515.47,Captured
5421,5421,PayPal,2023-07-26 21:34:06.855953,3167.6099999999997,Captured
5422,5422,PayPal,2022-12-26 23:51:07.235354,3567.59,Captured
5423,5423,PayPal,2023-10-24 02:17:51.156937,3208.73,Captured
5424,5424,Visa,2024-01-13 21:28:35.907369,3321.31,Captured
5425,5425,Visa,2025-02-27 23:27:43.545059,4280.43,Captured
5426,5426,Visa,2023-02-03 06:13:15.906013,4085.84,Captured
5427,5427,Stripe,2020-02-01 05:26:19.591650,9471.5,Captured
5428,5428,PayPal,2023-02-01 16:28:05.315819,4744.660000000001,Captured
5429,5429,Visa,2020-12-03 15:55:37.098525,378.96,Captured
5430,5430,Stripe,2024-09-06 09:51:52.181155,1785.0,Captured
5431,5431,Stripe,2022-10-15 22:14:59.982150,6438.18,Captured
5432,5432,Stripe,2024-10-31 19:42:38.233710,4832.8099999999995,Captured
5433,5433,Mastercard,2022-11-17 05:49:30.180495,3727.2599999999998,Captured
5434,5434,Stripe,2022-11-11 11:06:36.850724,7849.64,Captured
5435,5435,Visa,2023-12-14 14:20:36.503422,2022.63,Captured
5436,5436,Visa,2023-09-06 17:56:14.707262,8219.44,Captured
5437,5437,PayPal,2021-12-30 15:26:51.306202,2838.8999999999996,Captured
5438,5438,Stripe,2023-05-26 01:12:35.503398,2906.5499999999997,Captured
5439,5439,Stripe,2022-09-08 18:30:25.132574,1884.82,Captured
5440,5440,Visa,2022-02-27 06:19:38.349802,4284.72,Captured
5441,5441,Stripe,2021-07-27 23:09:25.185060,3832.03,Captured
5442,5442,Stripe,2021-03-28 18:40:05.679812,3246.5699999999997,Captured
5443,5443,PayPal,2024-11-09 04:23:57.391788,3344.44,Captured
5444,5444,Visa,2023-01-14 21:54:51.732935,719.88,Captured
5445,5445,Mastercard,2022-02-16 22:19:13.953364,1370.16,Captured
5446,5446,Visa,2021-07-05 04:40:18.422680,3801.8100000000004,Captured
5447,5447,Mastercard,2022-04-30 06:08:11.399657,2911.4000000000005,Captured
5448,5448,Mastercard,2023-03-20 22:28:07.841189,3017.21,Captured
5449,5449,Stripe,2024-08-06 09:40:48.763630,3601.23,Captured
5450,5450,Mastercard,2021-06-30 20:45:56.285865,2675.75,Captured
5451,5451,PayPal,2023-01-05 18:11:16.650070,1650.3999999999999,Captured
5452,5452,Mastercard,2024-09-24 10:02:15.330905,2749.56,Captured
5453,5453,Stripe,2024-11-11 21:37:59.992569,22.66,Captured
5454,5454,Stripe,2023-12-27 05:18:24.883435,6786.219999999999,Captured
5455,5455,PayPal,2022-11-28 03:10:11.848996,3730.9700000000003,Captured
5456,5456,PayPal,2022-03-07 05:47:42.451930,483.58,Captured
5457,5457,Stripe,2023-01-07 09:41:10.132427,3296.24,Captured
5458,5458,Mastercard,2020-08-28 16:29:28.162179,2553.46,Captured
5459,5459,Stripe,2023-05-10 02:25:41.816189,6124.8,Captured
5460,5460,Mastercard,2022-09-18 06:52:20.611724,2772.98,Captured
5461,5461,Stripe,2024-07-18 16:59:22.500943,6922.6900000000005,Captured
5462,5462,PayPal,2020-02-12 03:53:27.605293,4549.9,Captured
5463,5463,PayPal,2025-01-02 00:09:57.065162,1150.59,Captured
5464,5464,Visa,2021-11-02 17:38:09.878340,718.1300000000001,Captured
5465,5465,PayPal,2023-09-14 15:44:52.651050,6320.41,Captured
5466,5466,Stripe,2021-10-19 02:01:46.990844,8767.0,Captured
5467,5467,Mastercard,2020-08-06 10:30:49.706293,1682.55,Captured
5468,5468,Stripe,2020-09-07 22:23:10.116167,88.3,Captured
5469,5469,Mastercard,2021-07-20 01:15:54.916138,4913.71,Captured
5470,5470,Stripe,2025-03-13 23:36:36.971610,1796.9299999999998,Captured
5471,5471,Stripe,2023-09-10 14:52:36.278736,2729.23,Captured
5472,5472,Visa,2024-03-27 06:44:00.052150,6507.870000000001,Captured
5473,5473,Stripe,2025-03-16 11:34:30.202526,5440.26,Captured
5474,5474,Visa,2022-01-18 07:00:40.691268,2378.1,Captured
5475,5475,Visa,2025-03-12 15:16:10.934048,1314.6299999999999,Captured
5476,5476,Visa,2023-09-02 04:05:25.315625,220.08,Captured
5477,5477,Mastercard,2022-02-27 09:10:51.926490,2090.9900000000002,Captured
5478,5478,Mastercard,2024-07-28 19:31:38.242775,1708.0,Captured
5479,5479,PayPal,2023-04-25 06:27:31.894746,1043.76,Captured
5480,5480,Visa,2023-07-10 06:10:04.127352,2858.5899999999997,Captured
5481,5481,Visa,2023-10-30 21:58:07.544605,1748.6999999999998,Captured
5482,5482,PayPal,2022-06-09 21:00:57.637215,70.6,Captured
5483,5483,Stripe,2020-07-26 21:58:50.962498,4733.49,Captured
5484,5484,PayPal,2025-04-03 02:47:26.442491,4482.08,Captured
5485,5485,PayPal,2020-10-16 01:36:14.438498,1194.8000000000002,Captured
5486,5486,PayPal,2021-10-17 11:05:23.393729,3251.21,Captured
5487,5487,Stripe,2023-01-13 19:52:15.545323,2443.14,Captured
5488,5488,PayPal,2020-10-22 07:02:51.901847,297.65999999999997,Captured
5489,5489,Stripe,2021-04-20 18:45:23.637967,4860.16,Captured
5490,5490,Stripe,2020-01-08 12:47:28.242726,2101.34,Captured
5491,5491,Stripe,2024-01-21 13:24:41.277499,5664.95,Captured
5492,5492,Visa,2022-10-02 23:25:46.965011,3541.58,Captured
5493,5493,Mastercard,2024-01-03 06:17:25.935381,2426.58,Captured
5494,5494,Visa,2022-07-20 16:34:03.038298,7010.4,Captured
5495,5495,PayPal,2024-04-03 21:13:01.722388,5694.05,Captured
5496,5496,Visa,2022-08-10 09:00:56.335852,6788.6,Captured
5497,5497,PayPal,2024-08-12 21:26:39.212388,1225.0,Captured
5498,5498,Stripe,2025-02-15 03:35:32.564383,2448.2699999999995,Captured
5499,5499,Stripe,2022-07-20 20:39:10.443407,836.37,Captured
5500,5500,Stripe,2020-05-14 02:09:16.907435,10003.79,Captured
5501,5501,Visa,2025-03-09 08:05:56.638305,4751.91,Captured
5502,5502,PayPal,2024-06-22 03:46:11.354250,2889.43,Captured
5503,5503,PayPal,2020-11-16 06:18:22.363092,8277.32,Captured
5504,5504,Mastercard,2022-12-11 22:53:12.009810,8135.76,Captured
5505,5505,PayPal,2021-01-24 21:41:04.295850,4896.44,Captured
5506,5506,Visa,2024-02-11 06:19:01.201519,4211.1900000000005,Captured
5507,5507,Mastercard,2021-08-12 01:30:48.724397,1105.14,Captured
5508,5508,Visa,2022-03-08 10:38:34.784715,6947.1,Captured
5509,5509,Visa,2022-11-01 21:06:41.303245,6464.32,Captured
5510,5510,Mastercard,2023-11-05 13:00:17.321881,818.9,Captured
5511,5511,PayPal,2020-12-31 12:02:38.245744,4702.41,Captured
5512,5512,Stripe,2024-05-17 10:13:45.524131,4994.46,Captured
5513,5513,Stripe,2021-11-21 08:51:37.955425,3763.8500000000004,Captured
5514,5514,PayPal,2020-06-26 06:22:03.631792,11101.79,Captured
5515,5515,Mastercard,2020-07-25 17:39:13.359748,3994.8999999999996,Captured
5516,5516,Visa,2021-08-12 23:29:40.719796,56.58,Captured
5517,5517,Visa,2024-11-16 10:42:35.856746,3225.3599999999997,Captured
5518,5518,Stripe,2024-07-08 08:03:01.587443,4872.1,Captured
5519,5519,Stripe,2023-12-19 03:08:13.245068,1997.91,Captured
5520,5520,Stripe,2025-01-25 17:04:33.599320,5076.58,Captured
5521,5521,Mastercard,2022-06-12 21:10:59.841617,2127.33,Captured
5522,5522,Visa,2021-08-06 07:55:48.685425,3653.6400000000003,Captured
5523,5523,PayPal,2022-11-29 08:18:41.249421,2460.52,Captured
5524,5524,Mastercard,2021-04-04 20:09:00.960555,3627.5400000000004,Captured
5525,5525,PayPal,2020-11-16 04:55:52.427060,415.38,Captured
5526,5526,Mastercard,2020-03-08 03:30:18.787673,2968.33,Captured
5527,5527,PayPal,2024-11-10 19:33:43.169643,4639.5,Captured
5528,5528,Visa,2024-05-07 17:55:04.725207,3132.87,Captured
5529,5529,Mastercard,2021-08-27 00:29:42.580585,1530.1399999999999,Captured
5530,5530,Visa,2023-06-02 02:53:21.253373,1136.08,Captured
5531,5531,PayPal,2022-09-11 02:22:16.879192,6933.54,Captured
5532,5532,PayPal,2022-11-24 20:42:47.134128,5864.370000000001,Captured
5533,5533,Mastercard,2024-09-27 11:05:29.938001,1725.8500000000001,Captured
5534,5534,PayPal,2021-10-24 19:33:40.417182,6388.99,Captured
5535,5535,Stripe,2022-07-13 06:22:16.209309,5225.299999999999,Captured
5536,5536,Mastercard,2022-07-16 20:36:27.998651,2238.99,Captured
5537,5537,PayPal,2020-12-12 07:29:54.373720,2894.82,Captured
5538,5538,Visa,2023-06-20 07:34:11.975782,2195.39,Captured
5539,5539,PayPal,2020-01-12 10:52:25.597403,5792.67,Captured
5540,5540,Stripe,2023-03-16 22:34:10.209997,3708.92,Captured
5541,5541,Stripe,2023-12-28 19:15:29.491862,3170.17,Captured
5542,5542,Mastercard,2025-03-16 14:03:28.221595,3821.26,Captured
5543,5543,Stripe,2021-09-06 14:31:13.432074,7725.889999999999,Captured
5544,5544,Visa,2023-05-06 21:37:49.955224,8561.29,Captured
5545,5545,Visa,2023-01-31 09:41:19.315095,3850.1400000000003,Captured
5546,5546,PayPal,2025-01-05 16:25:16.356373,2664.09,Captured
5547,5547,Mastercard,2020-09-14 11:25:50.571305,3317.5899999999997,Captured
5548,5548,Visa,2024-07-05 09:28:19.130510,9170.52,Captured
5549,5549,PayPal,2020-05-10 01:00:50.816309,6181.02,Captured
5550,5550,Stripe,2020-09-15 02:16:32.231037,3881.12,Captured
5551,5551,Stripe,2020-04-18 10:05:48.063703,6778.76,Captured
5552,5552,Stripe,2022-02-18 03:22:01.830505,1766.15,Captured
5553,5553,Stripe,2022-01-31 14:13:49.912418,3353.84,Captured
5554,5554,Mastercard,2023-04-29 15:36:22.243474,5981.43,Captured
5555,5555,Mastercard,2025-03-27 11:11:14.227280,3700.2999999999997,Captured
5556,5556,Mastercard,2021-10-17 21:21:47.583923,1271.46,Captured
5557,5557,Visa,2022-03-15 02:57:34.725830,3004.44,Captured
5558,5558,Stripe,2020-03-17 09:43:42.531170,1826.52,Captured
5559,5559,Visa,2023-04-02 20:47:36.249277,3022.49,Captured
5560,5560,Mastercard,2022-12-19 22:58:53.299985,6757.94,Captured
5561,5561,Visa,2021-12-26 10:37:33.392316,715.6800000000001,Captured
5562,5562,PayPal,2021-06-15 09:37:50.874759,1029.72,Captured
5563,5563,Visa,2020-07-09 09:30:45.204609,29.68,Captured
5564,5564,PayPal,2024-03-24 22:56:21.960055,759.98,Captured
5565,5565,PayPal,2021-12-31 01:05:51.760133,1268.18,Captured
5566,5566,Stripe,2020-06-01 03:46:16.646986,2020.1100000000001,Captured
5567,5567,Stripe,2022-02-23 04:38:20.188628,1313.28,Captured
5568,5568,PayPal,2021-10-13 07:48:56.731198,3502.42,Captured
5569,5569,PayPal,2021-08-07 12:03:02.060356,2826.36,Captured
5570,5570,Mastercard,2025-04-27 21:07:18.399998,3765.14,Captured
5571,5571,Stripe,2021-12-17 04:26:42.652883,5360.35,Captured
5572,5572,Visa,2021-12-02 16:57:25.828344,3818.94,Captured
5573,5573,Mastercard,2023-01-28 05:46:25.482668,247.92,Captured
5574,5574,PayPal,2020-06-02 02:45:29.858266,4458.63,Captured
5575,5575,Stripe,2023-02-26 07:04:54.389394,1353.8899999999999,Captured
5576,5576,Stripe,2020-01-03 22:10:44.770610,2307.11,Captured
5577,5577,Mastercard,2021-09-01 01:41:34.958075,41.849999999999994,Captured
5578,5578,Stripe,2022-02-21 15:51:08.262185,2153.85,Captured
5579,5579,Visa,2023-09-08 19:55:58.999105,1267.0400000000002,Captured
5580,5580,PayPal,2022-11-20 12:03:53.384907,5816.13,Captured
5581,5581,Stripe,2022-11-15 22:40:02.541451,7393.58,Captured
5582,5582,Visa,2023-07-27 20:56:51.581615,3347.7000000000003,Captured
5583,5583,PayPal,2021-03-08 08:28:40.123085,3951.7,Captured
5584,5584,Visa,2020-03-24 12:53:55.073380,2862.6,Captured
5585,5585,PayPal,2023-04-27 10:29:55.508871,97.97999999999999,Captured
5586,5586,PayPal,2022-07-10 15:43:19.345083,493.97,Captured
5587,5587,Stripe,2020-01-23 12:47:55.515549,9875.98,Captured
5588,5588,Mastercard,2021-11-11 05:50:25.803145,2046.48,Captured
5589,5589,PayPal,2021-01-23 05:33:36.537340,6710.34,Captured
5590,5590,Visa,2020-10-04 21:17:25.780583,5476.21,Captured
5591,5591,Stripe,2021-02-04 20:08:59.121280,2664.7699999999995,Captured
5592,5592,Mastercard,2022-06-01 01:39:29.012052,1914.6,Captured
5593,5593,Visa,2021-01-15 19:52:47.226138,6746.66,Captured
