payment_id,order_id,payment_method,payment_date,amount,status
12003,12003,PayPal,2025-03-25,1062.46,Captured
12004,12004,Mastercard,2024-05-29,566.58,Captured
12005,12005,Mastercard,2025-03-26,7144.93,Captured
12006,12006,PayPal,2024-11-21,1039.47,Captured
12007,12007,PayPal,2024-10-05,6198.33,Captured
12008,12008,Stripe,2024-12-23,2764.65,Captured
12009,12009,PayPal,2025-03-26,1251.8600000000001,Captured
12010,12010,Mastercard,2025-05-19,1530.3300000000002,Captured
12011,12011,PayPal,2025-03-24,3193.2,Captured
12012,12012,Stripe,2024-11-10,8471.86,Captured
12013,12013,Mastercard,2025-03-14,3509.9800000000005,Captured
12014,12014,Visa,2025-02-09,2143.04,Captured
12015,12015,PayPal,2025-03-13,4807.46,Captured
12016,12016,Mastercard,2025-01-20,5101.15,Captured
12017,12017,PayPal,2024-09-22,6.56,Captured
12018,12018,PayPal,2024-09-09,4787.9400000000005,Captured
12019,12019,Visa,2025-05-04,7059.23,Captured
12020,12020,Visa,2025-03-01,3431.64,Captured
12021,12021,Mastercard,2024-06-27,10280.62,Captured
12022,12022,Mastercard,2024-07-02,4681.88,Captured
12023,12023,Visa,2024-07-15,3372.0,Captured
12024,12024,Mastercard,2024-11-19,4227.83,Captured
12025,12025,Stripe,2025-05-10,3958.84,Captured
12026,12026,Stripe,2024-08-28,3547.4,Captured
12027,12027,Mastercard,2024-10-15,4233.1,Captured
12028,12028,PayPal,2024-07-15,3193.1400000000003,Captured
12029,12029,Mastercard,2025-03-22,5317.110000000001,Captured
12030,12030,Visa,2024-11-29,3669.0099999999998,Captured
12031,12031,PayPal,2025-01-28,7051.53,Captured
12032,12032,Stripe,2025-04-14,4137.37,Captured
12033,12033,Mastercard,2024-12-17,1197.66,Captured
12034,12034,Stripe,2024-12-09,4891.84,Captured
12035,12035,Mastercard,2024-12-12,2009.7,Captured
12036,12036,Stripe,2024-06-27,5960.46,Captured
12037,12037,Stripe,2025-03-19,4903.9800000000005,Captured
12038,12038,Stripe,2024-12-10,1055.51,Captured
12039,12039,Mastercard,2024-10-19,4782.57,Captured
12040,12040,Visa,2024-10-06,5343.549999999999,Captured
12041,12041,Mastercard,2024-10-19,4422.280000000001,Captured
12042,12042,PayPal,2024-06-12,3210.88,Captured
12043,12043,PayPal,2025-01-15,8027.700000000001,Captured
12044,12044,Mastercard,2025-05-16,113.0,Captured
12045,12045,Stripe,2025-01-27,6448.030000000001,Captured
12046,12046,Stripe,2024-05-27,2076.6,Captured
12047,12047,Mastercard,2024-06-11,6343.269999999999,Captured
12048,12048,PayPal,2024-10-08,3859.1100000000006,Captured
12049,12049,PayPal,2025-01-15,2245.1200000000003,Captured
12050,12050,Mastercard,2025-03-27,5331.73,Captured
12051,12051,Mastercard,2024-08-12,807.88,Captured
12052,12052,Visa,2025-05-06,5810.98,Captured
12053,12053,Visa,2025-02-18,4864.04,Captured
12054,12054,Mastercard,2025-01-10,3638.8499999999995,Captured
12055,12055,Mastercard,2025-01-21,6176.09,Captured
12056,12056,PayPal,2024-11-29,7222.179999999999,Captured
12057,12057,Mastercard,2024-06-12,562.3,Captured
12058,12058,PayPal,2025-01-22,2570.7000000000003,Captured
12059,12059,Mastercard,2025-01-19,1969.99,Captured
12060,12060,Stripe,2024-11-10,4146.6,Captured
12061,12061,Mastercard,2025-01-30,3952.2799999999997,Captured
12062,12062,Stripe,2024-11-07,7624.469999999999,Captured
12063,12063,Visa,2025-04-29,5507.600000000001,Captured
12064,12064,Visa,2025-04-28,325.37,Captured
12065,12065,Visa,2025-04-03,10883.48,Captured
12066,12066,Visa,2024-12-08,4457.2699999999995,Captured
12067,12067,Mastercard,2024-10-23,6707.890000000001,Captured
12068,12068,Visa,2025-05-17,7142.58,Captured
12069,12069,Mastercard,2025-03-24,2544.8900000000003,Captured
12070,12070,Stripe,2024-05-27,4874.3,Captured
12071,12071,Visa,2025-04-07,2597.45,Captured
12072,12072,PayPal,2025-05-16,8485.400000000001,Captured
12073,12073,PayPal,2024-11-03,52.83,Captured
12074,12074,Stripe,2025-01-05,3558.4,Captured
12075,12075,Visa,2024-07-18,4434.26,Captured
12076,12076,PayPal,2024-07-01,6744.219999999999,Captured
12077,12077,Visa,2025-01-20,9991.67,Captured
12078,12078,PayPal,2025-01-25,7669.33,Captured
12079,12079,Visa,2025-04-27,7480.879999999999,Captured
12080,12080,Stripe,2025-03-18,1867.68,Captured
12081,12081,Mastercard,2025-03-18,3451.21,Captured
12082,12082,PayPal,2025-03-23,5839.2,Captured
12083,12083,PayPal,2024-11-09,4770.8,Captured
12084,12084,PayPal,2024-12-27,4824.73,Captured
12085,12085,Stripe,2025-01-10,4882.53,Captured
12086,12086,Visa,2025-01-31,2906.53,Captured
12087,12087,PayPal,2025-05-16,6072.789999999999,Captured
12088,12088,Visa,2024-08-31,5027.65,Captured
12089,12089,Visa,2024-09-30,5898.95,Captured
12090,12090,Visa,2024-10-23,3138.9400000000005,Captured
12091,12091,Visa,2025-04-01,5290.599999999999,Captured
12092,12092,Mastercard,2024-12-04,7839.02,Captured
12093,12093,PayPal,2024-11-01,4890.01,Captured
12094,12094,Stripe,2024-05-23,3949.63,Captured
12095,12095,Mastercard,2025-01-03,295.77,Captured
12096,12096,PayPal,2025-02-27,4385.94,Captured
12097,12097,Visa,2024-06-10,5435.98,Captured
12098,12098,Visa,2025-01-22,10207.880000000001,Captured
12099,12099,Visa,2024-12-25,3895.3900000000003,Captured
12100,12100,Visa,2025-01-30,79.64,Captured
12101,12101,Visa,2024-07-07,9306.140000000001,Captured
12102,12102,PayPal,2024-12-15,4921.34,Captured
12103,12103,PayPal,2024-07-20,5932.370000000001,Captured
12104,12104,Stripe,2025-02-11,8347.99,Captured
12105,12105,PayPal,2024-07-06,5010.56,Captured
12106,12106,Visa,2024-07-20,1561.6799999999998,Captured
12107,12107,Mastercard,2025-04-11,1461.3600000000001,Captured
12108,12108,Visa,2024-12-08,733.52,Captured
12109,12109,Stripe,2024-09-10,826.0500000000001,Captured
12110,12110,Visa,2024-08-24,2980.68,Captured
12111,12111,PayPal,2024-10-02,1837.8400000000001,Captured
12112,12112,Mastercard,2025-01-20,5370.380000000001,Captured
12113,12113,PayPal,2024-12-24,4875.12,Captured
12114,12114,Stripe,2024-06-06,1022.79,Captured
12115,12115,Stripe,2024-12-20,5669.01,Captured
12116,12116,PayPal,2024-07-28,3201.02,Captured
12117,12117,PayPal,2024-09-15,2915.2200000000003,Captured
12118,12118,PayPal,2025-01-31,5472.36,Captured
12119,12119,Visa,2025-02-04,4566.92,Captured
12120,12120,Visa,2025-05-10,3297.79,Captured
12121,12121,PayPal,2024-06-26,7060.419999999999,Captured
12122,12122,Mastercard,2024-10-05,5745.8,Captured
12123,12123,Stripe,2024-06-24,2531.0,Captured
12124,12124,Visa,2024-09-11,8873.73,Captured
12125,12125,Mastercard,2025-01-13,1204.4499999999998,Captured
12126,12126,PayPal,2024-08-06,4441.860000000001,Captured
12127,12127,Mastercard,2025-05-15,1846.48,Captured
12128,12128,Stripe,2025-05-05,4999.599999999999,Captured
12129,12129,Visa,2024-11-24,9248.62,Captured
12130,12130,Mastercard,2024-11-02,2405.25,Captured
12131,12131,Stripe,2025-01-15,10920.14,Captured
12132,12132,Mastercard,2024-06-02,5627.5599999999995,Captured
12133,12133,PayPal,2024-11-25,7292.960000000001,Captured
12134,12134,Stripe,2025-02-06,9212.98,Captured
12135,12135,Mastercard,2024-08-05,2828.2200000000003,Captured
12136,12136,Stripe,2024-12-23,7215.15,Captured
12137,12137,PayPal,2024-12-30,5639.99,Captured
12138,12138,PayPal,2024-06-07,5333.2,Captured
12139,12139,Mastercard,2025-02-16,2103.44,Captured
12140,12140,Visa,2025-05-04,5174.11,Captured
12141,12141,Visa,2025-01-09,3338.3,Captured
12142,12142,Stripe,2025-01-31,7812.490000000001,Captured
12143,12143,Mastercard,2025-04-23,6178.47,Captured
12144,12144,Visa,2025-05-02,5618.26,Captured
12145,12145,Stripe,2024-12-13,539.3199999999999,Captured
12146,12146,Mastercard,2024-11-30,6063.94,Captured
12147,12147,PayPal,2024-10-18,15.39,Captured
12148,12148,Stripe,2024-10-28,5269.99,Captured
12149,12149,Stripe,2024-11-12,6674.07,Captured
12150,12150,Mastercard,2025-01-11,1965.1499999999999,Captured
12151,12151,PayPal,2024-07-13,5970.219999999999,Captured
12152,12152,Stripe,2025-03-25,9188.42,Captured
12153,12153,Stripe,2024-07-16,10005.0,Captured
12154,12154,Mastercard,2025-04-17,963.34,Captured
12155,12155,PayPal,2024-06-05,2457.28,Captured
12156,12156,PayPal,2025-01-21,1007.76,Captured
12157,12157,Mastercard,2025-02-18,3969.63,Captured
12158,12158,Visa,2025-04-01,10255.41,Captured
12159,12159,Mastercard,2025-03-12,4007.1699999999996,Captured
12160,12160,Mastercard,2025-05-05,874.42,Captured
12161,12161,PayPal,2024-09-26,3899.08,Captured
12162,12162,Mastercard,2024-12-10,4564.0599999999995,Captured
12163,12163,Stripe,2024-06-27,10491.240000000002,Captured
12164,12164,Visa,2024-12-19,6019.999999999999,Captured
12165,12165,Stripe,2024-07-13,6061.41,Captured
12166,12166,Mastercard,2024-07-25,5928.87,Captured
12167,12167,Mastercard,2025-02-16,7047.9,Captured
12168,12168,Stripe,2024-05-28,3968.34,Captured
12169,12169,Stripe,2024-09-02,3616.5300000000007,Captured
12170,12170,Stripe,2024-10-27,5670.23,Captured
12171,12171,Mastercard,2025-02-26,2188.31,Captured
12172,12172,Visa,2024-06-17,10.21,Captured
12173,12173,PayPal,2024-06-04,844.1899999999999,Captured
12174,12174,Visa,2025-01-14,579.6999999999999,Captured
12175,12175,Mastercard,2025-02-21,4463.1,Captured
12176,12176,PayPal,2024-10-06,8391.73,Captured
12177,12177,Mastercard,2025-03-29,4357.99,Captured
12178,12178,Mastercard,2024-11-12,6213.57,Captured
12179,12179,Visa,2025-02-03,9651.52,Captured
12180,12180,Mastercard,2024-08-27,1060.61,Captured
12181,12181,Stripe,2025-03-24,6067.18,Captured
12182,12182,PayPal,2024-10-11,5935.02,Captured
12183,12183,PayPal,2025-04-12,6608.6,Captured
12184,12184,Stripe,2024-09-30,846.77,Captured
12185,12185,Visa,2024-06-13,4262.41,Captured
12186,12186,Mastercard,2024-08-29,3856.8900000000003,Captured
12187,12187,PayPal,2024-07-24,6357.46,Captured
12188,12188,Stripe,2025-01-02,2327.8,Captured
12189,12189,Mastercard,2025-04-24,325.94,Captured
12190,12190,Stripe,2024-10-04,793.47,Captured
12191,12191,PayPal,2024-11-20,2573.52,Captured
12192,12192,Mastercard,2024-12-31,1791.35,Captured
12193,12193,Visa,2024-08-16,1907.42,Captured
12194,12194,Stripe,2025-03-26,871.88,Captured
12195,12195,Stripe,2024-11-14,5566.78,Captured
12196,12196,Visa,2025-01-23,1656.8000000000002,Captured
12197,12197,Mastercard,2025-03-15,3299.18,Captured
12198,12198,Stripe,2024-11-02,1572.65,Captured
12199,12199,Mastercard,2025-01-30,8276.099999999999,Captured
12200,12200,Stripe,2024-05-22,2391.19,Captured
12201,12201,Stripe,2025-03-20,1533.4,Captured
12202,12202,PayPal,2025-01-17,6608.52,Captured
12203,12203,Visa,2024-10-26,1989.08,Captured
12204,12204,PayPal,2024-10-07,2706.88,Captured
12205,12205,PayPal,2024-10-19,6378.92,Captured
12206,12206,PayPal,2024-10-03,7122.740000000001,Captured
12207,12207,Mastercard,2024-11-25,5176.36,Captured
12208,12208,Stripe,2024-09-17,5769.080000000001,Captured
12209,12209,Stripe,2024-08-14,6231.27,Captured
12210,12210,PayPal,2025-05-02,3693.3,Captured
12211,12211,Visa,2024-11-22,2890.83,Captured
12212,12212,Stripe,2024-10-13,1408.8,Captured
12213,12213,PayPal,2024-10-10,4810.21,Captured
12214,12214,Stripe,2025-04-04,8511.859999999999,Captured
12215,12215,PayPal,2025-03-18,1647.78,Captured
12216,12216,Visa,2024-12-31,3842.52,Captured
12217,12217,PayPal,2024-11-24,3428.37,Captured
12218,12218,Stripe,2024-09-21,3865.0,Captured
12219,12219,Mastercard,2025-05-15,4031.19,Captured
12220,12220,Stripe,2024-11-18,1558.97,Captured
12221,12221,Stripe,2025-03-23,3501.15,Captured
12222,12222,PayPal,2024-09-27,1442.25,Captured
12223,12223,Mastercard,2024-12-16,5417.18,Captured
12224,12224,Stripe,2024-05-29,6625.210000000001,Captured
12225,12225,Mastercard,2025-01-15,4495.85,Captured
12226,12226,Visa,2024-12-10,1575.8000000000002,Captured
12227,12227,Mastercard,2024-12-03,2622.89,Captured
12228,12228,Stripe,2024-08-29,2292.16,Captured
12229,12229,Stripe,2025-05-14,8998.11,Captured
12230,12230,Stripe,2025-02-25,9156.81,Captured
12231,12231,Mastercard,2024-10-02,2150.9799999999996,Captured
12232,12232,Mastercard,2025-03-17,763.88,Captured
12233,12233,Stripe,2024-07-27,4914.7,Captured
12234,12234,Mastercard,2025-05-08,4773.59,Captured
12235,12235,Mastercard,2024-08-12,6701.63,Captured
12236,12236,Mastercard,2024-12-22,6260.4400000000005,Captured
12237,12237,Mastercard,2024-10-05,5668.900000000001,Captured
12238,12238,Stripe,2025-03-29,3350.12,Captured
12239,12239,Mastercard,2024-05-21,2333.62,Captured
12240,12240,Mastercard,2024-06-19,115.92,Captured
12241,12241,Visa,2025-01-23,784.8,Captured
12242,12242,Mastercard,2024-08-01,5393.64,Captured
12243,12243,Stripe,2024-10-13,2578.8199999999997,Captured
12244,12244,Stripe,2025-04-11,422.48,Captured
12245,12245,Stripe,2024-10-08,4314.71,Captured
12246,12246,Stripe,2025-05-03,2291.87,Captured
12247,12247,PayPal,2024-11-15,3396.57,Captured
12248,12248,Visa,2025-02-18,7742.76,Captured
12249,12249,PayPal,2024-10-22,1868.5800000000002,Captured
12250,12250,Visa,2024-09-30,2733.7,Captured
12251,12251,Visa,2024-12-19,7365.280000000001,Captured
12252,12252,Stripe,2024-11-04,6505.0,Captured
12253,12253,Mastercard,2024-12-08,4157.07,Captured
12254,12254,Mastercard,2025-01-22,2089.99,Captured
12255,12255,Mastercard,2025-02-26,4127.76,Captured
12256,12256,PayPal,2025-04-02,1248.3000000000002,Captured
12257,12257,Mastercard,2024-07-28,6189.42,Captured
12258,12258,PayPal,2024-08-09,3523.16,Captured
12259,12259,Visa,2024-09-15,4449.01,Captured
12260,12260,Visa,2025-03-06,5968.0,Captured
12261,12261,Stripe,2024-12-05,2364.26,Captured
12262,12262,Visa,2024-10-14,1397.25,Captured
12263,12263,Visa,2025-05-14,1509.52,Captured
12264,12264,Visa,2024-06-04,4328.99,Captured
12265,12265,Stripe,2024-10-29,5113.79,Captured
12266,12266,Mastercard,2024-11-07,2432.1,Captured
12267,12267,Visa,2024-07-08,1545.53,Captured
12268,12268,Visa,2025-05-11,3397.24,Captured
12269,12269,Mastercard,2024-12-05,5275.12,Captured
12270,12270,Stripe,2024-06-07,12689.100000000002,Captured
12271,12271,PayPal,2025-05-11,4942.080000000001,Captured
12272,12272,Mastercard,2024-11-03,3488.2599999999998,Captured
12273,12273,Mastercard,2024-07-22,8692.59,Captured
12274,12274,Stripe,2024-08-20,6325.54,Captured
12275,12275,Stripe,2025-03-08,2414.44,Captured
12276,12276,Stripe,2025-03-09,3799.06,Captured
12277,12277,PayPal,2025-04-07,2380.06,Captured
12278,12278,PayPal,2024-08-15,6415.290000000001,Captured
12279,12279,Stripe,2025-05-17,1019.94,Captured
12280,12280,Stripe,2025-02-23,4335.17,Captured
12281,12281,Stripe,2025-04-10,7285.04,Captured
12282,12282,Mastercard,2025-05-08,530.03,Captured
12283,12283,Stripe,2024-07-29,2893.0499999999997,Captured
12284,12284,Mastercard,2025-04-11,3950.89,Captured
12285,12285,Visa,2025-05-18,5164.599999999999,Captured
12286,12286,PayPal,2025-02-24,7695.43,Captured
12287,12287,PayPal,2024-09-23,5264.4400000000005,Captured
12288,12288,Mastercard,2024-07-03,1683.9599999999998,Captured
12289,12289,Mastercard,2025-01-08,2802.26,Captured
12290,12290,Visa,2024-08-25,8484.880000000001,Captured
12291,12291,Visa,2024-06-28,4426.02,Captured
12292,12292,PayPal,2024-06-16,1967.02,Captured
12293,12293,Mastercard,2024-07-02,6800.539999999999,Captured
12294,12294,Visa,2025-02-14,2890.91,Captured
12295,12295,Stripe,2024-12-18,1781.1000000000001,Captured
12296,12296,PayPal,2024-08-29,3943.9399999999996,Captured
12297,12297,PayPal,2024-09-22,3084.24,Captured
12298,12298,Mastercard,2024-11-13,1424.67,Captured
12299,12299,PayPal,2024-08-13,328.16,Captured
12300,12300,PayPal,2024-05-22,10568.869999999999,Captured
12301,12301,Mastercard,2025-02-28,9382.92,Captured
12302,12302,Mastercard,2024-11-04,8776.96,Captured
12303,12303,Stripe,2025-01-19,1115.2800000000002,Captured
12304,12304,Mastercard,2025-01-30,2903.04,Captured
12305,12305,Visa,2024-10-26,4436.4400000000005,Captured
12306,12306,PayPal,2024-09-06,3582.05,Captured
12307,12307,PayPal,2024-09-20,6463.78,Captured
12308,12308,PayPal,2024-06-14,4043.34,Captured
12309,12309,Visa,2025-01-26,1458.88,Captured
12310,12310,PayPal,2024-11-08,3539.3199999999997,Captured
12311,12311,Mastercard,2024-06-12,6934.53,Captured
12312,12312,Stripe,2024-06-16,4251.950000000001,Captured
12313,12313,Visa,2025-04-02,10344.69,Captured
12314,12314,Visa,2025-03-01,4373.47,Captured
12315,12315,PayPal,2024-07-08,533.6,Captured
12316,12316,Visa,2024-09-12,4049.37,Captured
12317,12317,Mastercard,2024-10-05,5574.66,Captured
12318,12318,Visa,2024-11-16,5304.13,Captured
12319,12319,Visa,2025-02-21,4903.1900000000005,Captured
12320,12320,Visa,2024-12-12,1351.85,Captured
12321,12321,Visa,2024-08-07,8818.419999999998,Captured
12322,12322,Visa,2025-01-25,1418.1999999999998,Captured
12323,12323,PayPal,2025-04-30,6257.400000000001,Captured
12324,12324,PayPal,2024-08-20,907.23,Captured
12325,12325,Mastercard,2025-01-24,6191.82,Captured
12326,12326,Stripe,2024-06-28,53.13,Captured
12327,12327,PayPal,2024-12-16,3001.4900000000002,Captured
12328,12328,PayPal,2024-10-29,923.1999999999999,Captured
12329,12329,Stripe,2024-09-27,5025.06,Captured
12330,12330,Visa,2025-04-06,346.3,Captured
12331,12331,Stripe,2024-11-04,6444.570000000001,Captured
12332,12332,PayPal,2025-04-26,5000.47,Captured
12333,12333,Visa,2024-05-31,4521.84,Captured
12334,12334,PayPal,2024-07-01,673.66,Captured
12335,12335,Mastercard,2024-12-22,2780.2000000000003,Captured
12336,12336,Visa,2024-11-28,7861.469999999999,Captured
12337,12337,Visa,2024-09-12,5760.429999999999,Captured
12338,12338,Visa,2025-01-01,4051.42,Captured
12339,12339,Stripe,2024-09-02,772.39,Captured
12340,12340,PayPal,2024-12-21,8669.060000000001,Captured
12341,12341,Visa,2024-09-20,512.79,Captured
12342,12342,Visa,2025-04-15,3240.32,Captured
12343,12343,Mastercard,2025-03-02,1194.67,Captured
12344,12344,PayPal,2024-09-21,5991.72,Captured
12345,12345,Mastercard,2024-10-01,4185.8099999999995,Captured
12346,12346,PayPal,2024-12-28,2423.2,Captured
12347,12347,Stripe,2025-04-02,1211.3,Captured
12348,12348,Stripe,2024-08-09,10366.490000000002,Captured
12349,12349,Mastercard,2024-11-18,3218.19,Captured
12350,12350,Visa,2024-06-19,4398.9,Captured
12351,12351,Visa,2024-10-05,2530.51,Captured
12352,12352,PayPal,2025-01-29,1217.45,Captured
12353,12353,Stripe,2025-05-06,2520.02,Captured
12354,12354,Stripe,2024-08-24,6155.889999999999,Captured
12355,12355,Mastercard,2025-02-12,6463.07,Captured
12356,12356,PayPal,2024-10-08,6758.32,Captured
12357,12357,Visa,2024-11-20,9781.56,Captured
12358,12358,Stripe,2025-05-04,5437.2,Captured
12359,12359,PayPal,2024-07-29,9839.279999999999,Captured
12360,12360,Mastercard,2024-12-26,5898.83,Captured
12361,12361,Visa,2025-02-11,7336.18,Captured
12362,12362,PayPal,2024-11-22,6642.8,Captured
12363,12363,Mastercard,2024-08-31,7069.800000000001,Captured
12364,12364,PayPal,2025-01-14,3833.28,Captured
12365,12365,Visa,2024-12-14,5125.639999999999,Captured
12366,12366,Stripe,2025-03-11,5559.6900000000005,Captured
12367,12367,Mastercard,2024-08-16,1547.44,Captured
12368,12368,Visa,2024-06-06,1204.4499999999998,Captured
12369,12369,Stripe,2025-01-16,3854.25,Captured
12370,12370,Visa,2024-09-18,2129.25,Captured
12371,12371,Stripe,2025-01-09,3220.45,Captured
12372,12372,PayPal,2024-05-24,6249.39,Captured
12373,12373,Visa,2025-05-15,152.04,Captured
12374,12374,Stripe,2024-10-13,1276.51,Captured
12375,12375,Visa,2024-07-03,4638.969999999999,Captured
12376,12376,Visa,2025-04-16,4175.9,Captured
12377,12377,Visa,2024-09-17,434.13,Captured
12378,12378,Stripe,2024-08-07,4020.2,Captured
12379,12379,Stripe,2024-07-29,10564.449999999999,Captured
12380,12380,Visa,2024-06-14,645.09,Captured
12381,12381,Mastercard,2024-06-14,3826.95,Captured
12382,12382,Stripe,2024-11-20,6773.700000000001,Captured
12383,12383,Mastercard,2025-02-03,5382.469999999999,Captured
12384,12384,Mastercard,2024-10-27,5970.290000000001,Captured
12385,12385,Visa,2025-01-05,1953.42,Captured
12386,12386,Mastercard,2024-07-08,4374.92,Captured
12387,12387,Mastercard,2024-10-04,4378.5199999999995,Captured
12388,12388,Stripe,2024-12-05,5071.4400000000005,Captured
12389,12389,Visa,2024-08-22,10085.220000000001,Captured
12390,12390,PayPal,2024-06-19,583.4300000000001,Captured
12391,12391,Stripe,2025-04-08,5367.6,Captured
12392,12392,Visa,2024-06-12,7116.789999999999,Captured
12393,12393,Mastercard,2025-03-01,3319.25,Captured
12394,12394,Visa,2024-11-11,2330.37,Captured
12395,12395,Mastercard,2025-04-01,354.90000000000003,Captured
12396,12396,Mastercard,2025-01-06,3186.3599999999997,Captured
12397,12397,Visa,2025-01-01,7454.140000000001,Captured
12398,12398,Stripe,2024-12-12,854.02,Captured
12399,12399,PayPal,2024-06-18,709.46,Captured
12400,12400,Mastercard,2025-03-11,6432.9,Captured
12401,12401,Mastercard,2024-09-29,9201.32,Captured
12402,12402,Mastercard,2024-06-10,11702.76,Captured
12403,12403,Mastercard,2024-08-23,3191.02,Captured
12404,12404,Mastercard,2025-05-05,3802.9000000000005,Captured
12405,12405,PayPal,2024-09-29,187.95000000000002,Captured
12406,12406,Mastercard,2024-07-25,4134.650000000001,Captured
12407,12407,Visa,2025-03-04,83.61,Captured
12408,12408,Mastercard,2024-10-09,6741.62,Captured
12409,12409,PayPal,2024-06-28,5165.130000000001,Captured
12410,12410,Mastercard,2025-01-13,3579.92,Captured
12411,12411,PayPal,2025-01-15,3107.32,Captured
12412,12412,PayPal,2025-03-30,6335.52,Captured
12413,12413,Mastercard,2024-10-21,6838.07,Captured
12414,12414,Stripe,2024-11-15,2948.9700000000003,Captured
12415,12415,Stripe,2024-10-11,7922.09,Captured
12416,12416,PayPal,2025-04-01,529.41,Captured
12417,12417,Mastercard,2024-12-20,2299.8,Captured
12418,12418,PayPal,2025-05-05,1109.71,Captured
12419,12419,Stripe,2025-02-09,1537.17,Captured
12420,12420,Visa,2025-05-08,2219.87,Captured
12421,12421,Stripe,2024-11-27,131.4,Captured
12422,12422,Mastercard,2025-02-23,8549.25,Captured
12423,12423,Stripe,2025-01-08,4433.8099999999995,Captured
12424,12424,Visa,2024-06-22,4294.57,Captured
12425,12425,Stripe,2024-10-05,8377.74,Captured
12426,12426,Stripe,2025-04-24,1095.3,Captured
12427,12427,Mastercard,2024-08-06,1421.46,Captured
12428,12428,Mastercard,2024-10-27,1865.3200000000002,Captured
12429,12429,Mastercard,2025-05-19,2839.8399999999997,Captured
12430,12430,PayPal,2025-04-11,6284.88,Captured
12431,12431,Mastercard,2024-08-02,1494.41,Captured
12432,12432,Stripe,2024-08-29,8465.59,Captured
12433,12433,Stripe,2024-10-25,8578.79,Captured
12434,12434,Visa,2024-07-21,4501.77,Captured
12435,12435,Stripe,2024-07-23,9991.11,Captured
12436,12436,Mastercard,2025-05-11,4436.87,Captured
12437,12437,Visa,2024-10-25,8861.77,Captured
12438,12438,PayPal,2025-05-07,1418.9499999999998,Captured
12439,12439,Visa,2025-04-30,1330.56,Captured
12440,12440,Stripe,2025-01-06,7835.25,Captured
12441,12441,Stripe,2024-08-12,4064.8299999999995,Captured
12442,12442,Visa,2025-01-17,4422.01,Captured
12443,12443,Stripe,2025-04-08,5347.69,Captured
12444,12444,Stripe,2024-10-29,871.56,Captured
12445,12445,Visa,2025-03-03,2187.65,Captured
12446,12446,Mastercard,2024-10-22,2827.3900000000003,Captured
12447,12447,Visa,2024-11-26,3078.9799999999996,Captured
12448,12448,Mastercard,2024-09-01,1385.22,Captured
12449,12449,PayPal,2024-12-04,5524.700000000001,Captured
12450,12450,PayPal,2024-06-04,5222.860000000001,Captured
12451,12451,PayPal,2024-05-27,5363.950000000001,Captured
12452,12452,Stripe,2024-06-17,6204.27,Captured
12453,12453,PayPal,2024-07-21,8890.779999999999,Captured
12454,12454,Mastercard,2024-07-07,6463.3,Captured
12455,12455,Stripe,2024-12-30,3199.08,Captured
12456,12456,Visa,2025-05-14,4553.200000000001,Captured
12457,12457,Mastercard,2025-01-03,7662.17,Captured
12458,12458,Visa,2025-05-14,2431.76,Captured
12459,12459,PayPal,2024-05-18,1915.72,Captured
12460,12460,Mastercard,2024-09-15,2153.8999999999996,Captured
12461,12461,PayPal,2024-10-27,11.59,Captured
12462,12462,PayPal,2025-04-04,1830.7700000000002,Captured
12463,12463,PayPal,2024-07-27,3604.02,Captured
12464,12464,Mastercard,2025-04-07,596.88,Captured
12465,12465,Visa,2024-06-27,1115.73,Captured
12466,12466,Mastercard,2024-12-02,4766.44,Captured
12467,12467,Stripe,2024-10-18,3651.8100000000004,Captured
12468,12468,Mastercard,2025-03-11,7319.92,Captured
12469,12469,Visa,2025-05-18,8176.620000000001,Captured
12470,12470,Visa,2024-10-22,2142.99,Captured
12471,12471,Mastercard,2024-07-08,9737.619999999999,Captured
12472,12472,Mastercard,2024-06-27,9269.279999999999,Captured
12473,12473,PayPal,2025-02-07,3510.6600000000003,Captured
12474,12474,PayPal,2024-07-01,4015.1400000000003,Captured
12475,12475,Visa,2024-07-18,3913.08,Captured
12476,12476,Visa,2024-07-09,2053.65,Captured
12477,12477,Stripe,2024-10-13,1555.52,Captured
12478,12478,PayPal,2025-01-29,1102.8799999999999,Captured
12479,12479,Visa,2024-10-09,7066.27,Captured
12480,12480,PayPal,2024-07-03,553.46,Captured
12481,12481,PayPal,2025-01-31,7732.040000000001,Captured
12482,12482,Stripe,2025-01-19,993.2,Captured
12483,12483,Mastercard,2025-04-07,5928.490000000001,Captured
12484,12484,Stripe,2024-11-15,3962.4,Captured
12485,12485,Mastercard,2024-07-06,5547.41,Captured
12486,12486,PayPal,2025-05-10,7999.93,Captured
12487,12487,Stripe,2025-04-28,3807.7,Captured
12488,12488,PayPal,2024-08-17,3897.68,Captured
12489,12489,Visa,2025-01-09,4577.1,Captured
12490,12490,Visa,2025-01-26,3582.2400000000002,Captured
12491,12491,Visa,2025-02-18,725.52,Captured
12492,12492,Stripe,2024-09-26,3251.4399999999996,Captured
12493,12493,Mastercard,2024-12-04,1663.61,Captured
12494,12494,PayPal,2025-03-23,3518.21,Captured
12495,12495,Visa,2025-02-28,2776.6499999999996,Captured
12496,12496,PayPal,2025-04-04,5200.859999999999,Captured
12497,12497,Mastercard,2024-10-22,3125.4,Captured
12498,12498,Mastercard,2024-11-11,1006.38,Captured
12499,12499,Stripe,2024-08-18,5704.37,Captured
12500,12500,PayPal,2024-08-09,8402.68,Captured
