order_id,customer_id,order_status_id,ship_address_id,shipper_id,order_date,total_amount
12102,630,2,1357,461,2024-12-14,4921.34
12103,1018,2,2005,1,2024-07-19,5932.370000000001
12104,2877,4,2568,298,2025-02-10,8347.99
12105,2541,4,1325,309,2024-07-06,5010.56
12106,2509,4,2580,230,2024-07-20,1561.6799999999998
12107,4205,4,31,212,2025-04-11,1461.3600000000001
12108,2149,4,461,104,2024-12-07,733.52
12109,3071,3,1038,50,2024-09-10,826.0500000000001
12110,3759,3,2973,336,2024-08-23,2980.68
12111,2593,2,517,112,2024-10-02,1837.8400000000001
12112,2153,3,1219,259,2025-01-19,5370.380000000001
12113,1616,4,2867,87,2024-12-23,4875.12
12114,3463,4,2998,106,2024-06-06,1022.79
12115,830,1,594,122,2024-12-19,5669.01
12116,2689,4,790,213,2024-07-28,3201.02
12117,1495,1,1240,480,2024-09-15,2915.2200000000003
12118,1765,1,1987,26,2025-01-31,5472.36
12119,1723,2,2315,172,2025-02-04,4566.92
12120,109,2,1405,345,2025-05-09,3297.79
12121,2406,4,2244,100,2024-06-26,7060.419999999999
12122,2048,1,1133,403,2024-10-04,5745.8
12123,2262,3,1145,403,2024-06-24,2531.0
12124,237,1,2582,225,2024-09-10,8873.73
12125,2006,1,1005,8,2025-01-13,1204.4499999999998
12126,4440,4,46,455,2024-08-05,4441.860000000001
12127,735,3,113,272,2025-05-15,1846.48
12128,1502,2,1830,27,2025-05-05,4999.599999999999
12129,1992,4,2662,276,2024-11-24,9248.62
12130,3964,3,1096,480,2024-11-02,2405.25
12131,287,4,859,339,2025-01-15,10920.14
12132,2895,3,2998,341,2024-06-02,5627.5599999999995
12133,1975,3,602,159,2024-11-25,7292.960000000001
12134,2562,2,961,162,2025-02-05,9212.98
12135,22,2,1250,280,2024-08-05,2828.2200000000003
12136,3657,2,2575,468,2024-12-22,7215.15
12137,2668,3,815,112,2024-12-29,5639.99
12138,2783,2,1033,101,2024-06-07,5333.2
12139,3258,3,350,91,2025-02-16,2103.44
12140,30,1,2780,108,2025-05-03,5174.11
12141,2197,1,2838,227,2025-01-08,3338.3
12142,3649,1,2281,223,2025-01-30,7812.490000000001
12143,3765,2,1250,7,2025-04-23,6178.47
12144,64,2,996,261,2025-05-01,5618.26
12145,822,1,2948,4,2024-12-13,539.3199999999999
12146,3403,3,42,447,2024-11-29,6063.94
12147,1712,2,928,150,2024-10-17,15.39
12148,2183,3,605,10,2024-10-28,5269.99
12149,1557,3,1356,205,2024-11-11,6674.07
12150,1200,3,2772,433,2025-01-10,1965.1499999999999
12151,903,3,2921,464,2024-07-13,5970.219999999999
12152,2496,4,367,205,2025-03-24,9188.42
12153,3930,4,2857,63,2024-07-16,10005.0
12154,2414,1,2588,79,2025-04-17,963.34
12155,1760,1,1255,419,2024-06-05,2457.28
12156,1836,4,1541,465,2025-01-21,1007.76
12157,1424,2,675,405,2025-02-17,3969.63
12158,3711,1,1472,125,2025-04-01,10255.41
12159,2974,2,2566,442,2025-03-11,4007.1699999999996
12160,4161,1,1714,275,2025-05-05,874.42
12161,1853,4,1894,494,2024-09-26,3899.08
12162,3415,1,198,121,2024-12-09,4564.0599999999995
12163,4972,3,2220,337,2024-06-27,10491.240000000002
12164,2640,1,473,437,2024-12-19,6019.999999999999
12165,1610,2,2164,35,2024-07-13,6061.41
12166,1659,2,1507,175,2024-07-25,5928.87
12167,1817,2,366,414,2025-02-16,7047.9
12168,901,4,1572,352,2024-05-28,3968.34
12169,1788,4,1567,76,2024-09-01,3616.5300000000007
12170,3315,3,1591,406,2024-10-26,5670.23
12171,4564,3,719,283,2025-02-25,2188.31
12172,2194,4,665,255,2024-06-17,10.21
12173,4036,1,1940,154,2024-06-04,844.1899999999999
12174,3273,1,114,433,2025-01-13,579.6999999999999
12175,2821,3,2748,68,2025-02-20,4463.1
12176,505,4,2517,475,2024-10-06,8391.73
12177,2209,3,432,347,2025-03-28,4357.99
12178,1163,2,1320,188,2024-11-11,6213.57
12179,806,2,26,34,2025-02-02,9651.52
12180,1881,3,1091,242,2024-08-27,1060.61
12181,2842,3,1211,446,2025-03-24,6067.18
12182,4130,3,745,366,2024-10-10,5935.02
12183,576,1,226,335,2025-04-11,6608.6
12184,2495,4,1390,473,2024-09-29,846.77
12185,3462,4,2970,192,2024-06-13,4262.41
12186,3816,3,2832,342,2024-08-28,3856.8900000000003
12187,3702,2,1718,68,2024-07-23,6357.46
12188,3582,2,2008,26,2025-01-01,2327.8
12189,1704,2,980,236,2025-04-23,325.94
12190,875,3,1616,248,2024-10-04,793.47
12191,2543,2,828,292,2024-11-20,2573.52
12192,1686,1,2867,165,2024-12-31,1791.35
12193,2841,1,866,69,2024-08-15,1907.42
12194,4974,4,2814,105,2025-03-26,871.88
12195,2046,3,719,111,2024-11-14,5566.78
12196,3597,3,2723,475,2025-01-22,1656.8000000000002
12197,1426,3,2316,65,2025-03-14,3299.18
12198,1934,4,658,307,2024-11-02,1572.65
12199,4588,4,1545,241,2025-01-30,8276.099999999999
12200,3820,2,443,10,2024-05-22,2391.19
12201,2446,1,2432,100,2025-03-19,1533.4
12202,4012,1,2905,257,2025-01-17,6608.52
12203,828,4,2112,41,2024-10-25,1989.08
12204,2867,3,2364,237,2024-10-06,2706.88
12205,1601,4,816,348,2024-10-19,6378.92
12206,2244,4,1470,150,2024-10-03,7122.740000000001
12207,1616,2,1772,426,2024-11-25,5176.36
12208,334,4,872,129,2024-09-16,5769.080000000001
12209,2089,1,1649,257,2024-08-13,6231.27
12210,1941,4,2709,232,2025-05-01,3693.3
12211,917,4,2608,408,2024-11-21,2890.83
12212,4246,4,777,191,2024-10-13,1408.8
12213,1447,3,2859,379,2024-10-10,4810.21
12214,1677,1,2956,238,2025-04-04,8511.859999999999
12215,4880,2,1872,377,2025-03-18,1647.78
12216,610,1,1285,458,2024-12-31,3842.52
12217,1727,2,2191,15,2024-11-24,3428.37
12218,749,4,2112,332,2024-09-20,3865.0
12219,1409,2,1172,2,2025-05-14,4031.19
12220,4872,2,1544,209,2024-11-17,1558.97
12221,936,3,1924,384,2025-03-22,3501.15
12222,1625,2,859,393,2024-09-26,1442.25
12223,1504,4,1849,277,2024-12-15,5417.18
12224,4170,1,1575,445,2024-05-28,6625.210000000001
12225,2706,1,514,207,2025-01-14,4495.85
12226,1698,4,1788,80,2024-12-09,1575.8000000000002
12227,3537,1,2620,179,2024-12-02,2622.89
12228,3218,2,1832,107,2024-08-29,2292.16
12229,995,3,2953,181,2025-05-13,8998.11
12230,4706,1,758,54,2025-02-24,9156.81
12231,2081,3,862,459,2024-10-01,2150.9799999999996
12232,4467,1,3000,41,2025-03-16,763.88
12233,1890,3,2017,187,2024-07-27,4914.7
12234,1753,4,164,435,2025-05-08,4773.59
12235,3049,1,1124,468,2024-08-11,6701.63
12236,650,3,700,402,2024-12-22,6260.4400000000005
12237,3863,4,2782,477,2024-10-05,5668.900000000001
12238,3629,4,2264,229,2025-03-28,3350.12
12239,202,2,784,13,2024-05-21,2333.62
12240,1887,2,1982,294,2024-06-18,115.92
12241,2848,3,2495,276,2025-01-22,784.8
12242,4548,2,720,33,2024-07-31,5393.64
12243,1339,1,2019,6,2024-10-12,2578.8199999999997
12244,3799,4,877,4,2025-04-10,422.48
12245,714,4,1606,232,2024-10-07,4314.71
12246,2333,3,1242,38,2025-05-03,2291.87
12247,851,3,1420,193,2024-11-15,3396.57
12248,3903,1,1105,354,2025-02-17,7742.76
12249,554,2,2670,468,2024-10-21,1868.5800000000002
12250,3255,2,2014,343,2024-09-30,2733.7
12251,4819,3,1826,140,2024-12-19,7365.280000000001
12252,1869,2,2035,424,2024-11-03,6505.0
12253,1561,1,2860,96,2024-12-08,4157.07
12254,2096,2,234,313,2025-01-21,2089.99
12255,244,1,104,124,2025-02-26,4127.76
12256,3502,1,2446,475,2025-04-02,1248.3000000000002
12257,4352,2,1225,145,2024-07-28,6189.42
12258,3249,2,621,447,2024-08-09,3523.16
12259,4045,2,2877,143,2024-09-15,4449.01
12260,3146,4,2938,229,2025-03-05,5968.0
12261,3174,3,659,117,2024-12-05,2364.26
12262,252,2,1053,219,2024-10-14,1397.25
12263,322,2,180,77,2025-05-13,1509.52
12264,973,3,150,421,2024-06-03,4328.99
12265,3941,2,1365,430,2024-10-29,5113.79
12266,3074,4,2836,421,2024-11-06,2432.1
12267,3677,4,1266,32,2024-07-08,1545.53
12268,3982,2,2925,259,2025-05-11,3397.24
12269,578,2,2263,146,2024-12-05,5275.12
12270,2732,2,1199,13,2024-06-07,12689.100000000002
12271,1062,2,596,351,2025-05-11,4942.080000000001
12272,1800,4,132,76,2024-11-03,3488.2599999999998
12273,449,2,769,349,2024-07-22,8692.59
12274,7,2,2912,427,2024-08-19,6325.54
12275,1819,3,1043,209,2025-03-08,2414.44
12276,4217,1,1190,224,2025-03-09,3799.06
12277,1643,1,2740,372,2025-04-07,2380.06
12278,896,2,2326,233,2024-08-15,6415.290000000001
12279,2542,3,1094,143,2025-05-17,1019.94
12280,492,4,2342,363,2025-02-22,4335.17
12281,875,3,1,102,2025-04-10,7285.04
12282,2238,3,2013,117,2025-05-08,530.03
12283,4855,4,255,394,2024-07-28,2893.0499999999997
12284,2304,2,2964,248,2025-04-11,3950.89
12285,1929,4,1512,365,2025-05-17,5164.599999999999
12286,4964,2,916,57,2025-02-24,7695.43
12287,4434,1,2909,141,2024-09-22,5264.4400000000005
12288,1933,1,1794,164,2024-07-02,1683.9599999999998
12289,4346,3,2613,301,2025-01-07,2802.26
12290,328,1,823,304,2024-08-25,8484.880000000001
12291,3331,1,1467,324,2024-06-27,4426.02
12292,2804,2,2857,182,2024-06-16,1967.02
12293,137,4,2290,371,2024-07-01,6800.539999999999
12294,4055,2,2787,325,2025-02-13,2890.91
12295,3981,4,1048,371,2024-12-18,1781.1000000000001
12296,1297,4,828,433,2024-08-29,3943.9399999999996
12297,3836,2,1478,64,2024-09-22,3084.24
12298,317,3,2144,372,2024-11-12,1424.67
12299,470,4,917,384,2024-08-12,328.16
12300,1445,4,1788,143,2024-05-22,10568.869999999999
12301,165,2,1682,108,2025-02-27,9382.92
12302,1436,4,761,347,2024-11-03,8776.96
12303,3521,2,2720,153,2025-01-19,1115.2800000000002
12304,3169,4,860,393,2025-01-30,2903.04
12305,1421,2,2705,18,2024-10-25,4436.4400000000005
12306,1815,3,251,36,2024-09-06,3582.05
12307,3879,3,421,377,2024-09-19,6463.78
12308,1669,2,1932,500,2024-06-13,4043.34
12309,2197,4,1738,104,2025-01-26,1458.88
12310,2771,4,2770,188,2024-11-08,3539.3199999999997
12311,484,2,742,38,2024-06-12,6934.53
12312,3441,1,1522,377,2024-06-16,4251.950000000001
12313,732,2,1497,207,2025-04-01,10344.69
12314,4705,1,2673,15,2025-02-28,4373.47
12315,4274,4,1712,417,2024-07-08,533.6
12316,2817,3,1465,54,2024-09-12,4049.37
12317,2973,1,1346,170,2024-10-04,5574.66
12318,2860,4,2557,213,2024-11-16,5304.13
12319,1720,3,2786,283,2025-02-21,4903.1900000000005
12320,3362,3,905,109,2024-12-12,1351.85
12321,227,1,2500,240,2024-08-06,8818.419999999998
12322,4416,3,2588,160,2025-01-25,1418.1999999999998
12323,891,3,1612,358,2025-04-29,6257.400000000001
12324,3440,3,1790,396,2024-08-20,907.23
12325,1294,1,2019,338,2025-01-23,6191.82
12326,4707,3,2743,196,2024-06-28,53.13
12327,2276,4,2752,176,2024-12-15,3001.4900000000002
12328,2346,1,1284,434,2024-10-28,923.1999999999999
12329,443,4,818,325,2024-09-26,5025.06
12330,3081,1,973,496,2025-04-05,346.3
12331,3596,3,1194,278,2024-11-03,6444.570000000001
12332,4804,4,28,272,2025-04-26,5000.47
12333,2727,1,1958,308,2024-05-30,4521.84
12334,1383,1,360,205,2024-06-30,673.66
12335,2873,1,1844,349,2024-12-22,2780.2000000000003
12336,2667,4,2524,68,2024-11-27,7861.469999999999
12337,3488,2,2161,196,2024-09-12,5760.429999999999
12338,1183,1,106,479,2024-12-31,4051.42
12339,3995,2,2797,454,2024-09-01,772.39
12340,3999,1,2379,48,2024-12-20,8669.060000000001
12341,853,2,2508,262,2024-09-20,512.79
12342,264,4,1429,487,2025-04-15,3240.32
12343,1943,1,737,185,2025-03-02,1194.67
12344,2941,1,289,95,2024-09-21,5991.72
12345,4676,2,2793,275,2024-09-30,4185.8099999999995
12346,1041,1,618,14,2024-12-28,2423.2
12347,2287,1,969,485,2025-04-02,1211.3
12348,1927,4,2358,459,2024-08-08,10366.490000000002
12349,2992,2,1661,99,2024-11-17,3218.19
12350,1011,2,1146,51,2024-06-18,4398.9
12351,4086,1,739,124,2024-10-04,2530.51
12352,660,4,2552,384,2025-01-29,1217.45
12353,4827,1,580,116,2025-05-05,2520.02
12354,558,4,1122,390,2024-08-23,6155.889999999999
12355,1977,1,2527,206,2025-02-11,6463.07
12356,751,4,2717,185,2024-10-07,6758.32
12357,2102,2,1207,424,2024-11-20,9781.56
12358,2646,1,87,322,2025-05-03,5437.2
12359,4464,4,881,167,2024-07-29,9839.279999999999
12360,2871,2,695,54,2024-12-25,5898.83
12361,207,1,2885,268,2025-02-11,7336.18
12362,1492,1,2316,215,2024-11-21,6642.8
12363,3623,1,1812,312,2024-08-30,7069.800000000001
12364,2877,3,217,279,2025-01-13,3833.28
12365,2964,3,2861,311,2024-12-14,5125.639999999999
12366,4827,1,1657,478,2025-03-11,5559.6900000000005
12367,1133,1,1347,458,2024-08-16,1547.44
12368,1509,1,575,102,2024-06-06,1204.4499999999998
12369,1528,2,1586,354,2025-01-15,3854.25
12370,1065,4,2140,196,2024-09-18,2129.25
12371,3586,1,1713,212,2025-01-09,3220.45
12372,2866,1,484,37,2024-05-24,6249.39
12373,932,4,2079,350,2025-05-14,152.04
12374,3201,2,1869,85,2024-10-12,1276.51
12375,2900,3,110,317,2024-07-02,4638.969999999999
12376,4789,1,2001,378,2025-04-15,4175.9
12377,2140,3,476,277,2024-09-17,434.13
12378,1450,2,1562,124,2024-08-07,4020.2
12379,1918,3,1005,34,2024-07-29,10564.449999999999
12380,3474,4,2249,443,2024-06-14,645.09
12381,2370,4,2216,135,2024-06-13,3826.95
12382,782,1,2226,482,2024-11-20,6773.700000000001
12383,1424,4,309,225,2025-02-03,5382.469999999999
12384,917,1,1241,446,2024-10-27,5970.290000000001
12385,270,1,653,261,2025-01-04,1953.42
12386,4987,3,807,159,2024-07-08,4374.92
12387,1415,2,55,305,2024-10-04,4378.5199999999995
12388,4284,4,2314,175,2024-12-04,5071.4400000000005
12389,3599,4,2473,341,2024-08-22,10085.220000000001
12390,2628,4,2317,380,2024-06-18,583.4300000000001
12391,417,2,2665,113,2025-04-08,5367.6
12392,575,1,659,204,2024-06-12,7116.789999999999
12393,968,2,1239,224,2025-02-28,3319.25
12394,4234,1,616,267,2024-11-10,2330.37
12395,2712,3,1176,366,2025-04-01,354.90000000000003
12396,1812,1,2868,89,2025-01-05,3186.3599999999997
12397,2991,1,351,1,2024-12-31,7454.140000000001
12398,930,4,487,330,2024-12-11,854.02
12399,2597,3,353,380,2024-06-18,709.46
12400,1249,3,1609,108,2025-03-11,6432.9
12401,2483,3,413,347,2024-09-28,9201.32
12402,3902,2,1687,146,2024-06-10,11702.76
12403,2877,2,2024,336,2024-08-23,3191.02
12404,1079,2,590,122,2025-05-05,3802.9000000000005
12405,4430,1,436,438,2024-09-29,187.95000000000002
12406,2119,2,2986,370,2024-07-24,4134.650000000001
12407,4386,1,2068,478,2025-03-04,83.61
12408,1464,2,710,216,2024-10-08,6741.62
12409,1107,3,918,107,2024-06-27,5165.130000000001
12410,1622,3,593,375,2025-01-13,3579.92
12411,2892,3,171,194,2025-01-14,3107.32
12412,4801,4,2154,280,2025-03-30,6335.52
12413,315,4,2565,452,2024-10-20,6838.07
12414,1350,1,331,226,2024-11-14,2948.9700000000003
12415,3962,3,1847,394,2024-10-10,7922.09
12416,3988,2,317,221,2025-04-01,529.41
12417,2033,1,1183,476,2024-12-20,2299.8
12418,1491,1,745,319,2025-05-05,1109.71
12419,1158,3,1542,90,2025-02-09,1537.17
12420,4276,1,397,327,2025-05-07,2219.87
12421,4220,4,2570,497,2024-11-26,131.4
12422,1993,1,26,110,2025-02-22,8549.25
12423,4638,3,2616,379,2025-01-08,4433.8099999999995
12424,2966,2,1708,205,2024-06-21,4294.57
12425,2135,4,463,9,2024-10-04,8377.74
12426,699,4,2054,178,2025-04-24,1095.3
12427,2067,1,1739,149,2024-08-05,1421.46
12428,1542,4,434,472,2024-10-27,1865.3200000000002
12429,3614,4,1085,377,2025-05-18,2839.8399999999997
12430,2712,2,1490,319,2025-04-11,6284.88
12431,1994,1,556,315,2024-08-01,1494.41
12432,2046,1,2546,432,2024-08-29,8465.59
12433,3745,1,2013,308,2024-10-25,8578.79
12434,3458,2,2475,240,2024-07-20,4501.77
12435,1405,4,1384,319,2024-07-22,9991.11
12436,2336,4,1339,500,2025-05-11,4436.87
12437,3602,4,102,134,2024-10-25,8861.77
12438,2613,1,1353,496,2025-05-07,1418.9499999999998
12439,41,2,608,22,2025-04-29,1330.56
12440,1541,2,1584,298,2025-01-05,7835.25
12441,2162,3,602,344,2024-08-11,4064.8299999999995
12442,3160,4,1750,420,2025-01-17,4422.01
12443,3159,4,212,494,2025-04-08,5347.69
12444,3789,3,1871,27,2024-10-29,871.56
12445,1441,4,2041,361,2025-03-03,2187.65
12446,4148,2,1254,37,2024-10-22,2827.3900000000003
12447,1444,4,54,24,2024-11-26,3078.9799999999996
12448,1982,4,2599,178,2024-09-01,1385.22
12449,3737,3,817,304,2024-12-03,5524.700000000001
12450,4362,2,370,253,2024-06-04,5222.860000000001
12451,3931,3,1799,473,2024-05-27,5363.950000000001
12452,2141,3,653,136,2024-06-17,6204.27
12453,4529,3,158,329,2024-07-20,8890.779999999999
12454,3931,3,1217,440,2024-07-06,6463.3
12455,1121,1,2398,119,2024-12-30,3199.08
12456,2329,4,227,470,2025-05-14,4553.200000000001
12457,2022,2,2410,272,2025-01-03,7662.17
12458,2997,4,1603,355,2025-05-14,2431.76
12459,2621,3,1332,470,2024-05-18,1915.72
12460,4719,2,367,413,2024-09-15,2153.8999999999996
12461,4463,4,1752,170,2024-10-26,11.59
12462,4377,3,221,331,2025-04-04,1830.7700000000002
12463,3614,4,1598,437,2024-07-26,3604.02
12464,3971,1,632,285,2025-04-06,596.88
12465,277,3,2203,120,2024-06-26,1115.73
12466,4531,4,1101,259,2024-12-01,4766.44
12467,2255,2,1266,36,2024-10-18,3651.8100000000004
12468,625,3,1126,153,2025-03-11,7319.92
12469,3348,1,2823,353,2025-05-17,8176.620000000001
12470,158,3,2661,109,2024-10-22,2142.99
12471,3881,2,2366,366,2024-07-08,9737.619999999999
12472,3020,4,1705,22,2024-06-27,9269.279999999999
12473,4642,4,1487,134,2025-02-06,3510.6600000000003
12474,3296,4,2395,251,2024-06-30,4015.1400000000003
12475,2253,4,51,202,2024-07-17,3913.08
12476,3537,4,2448,396,2024-07-09,2053.65
12477,3368,1,2534,28,2024-10-13,1555.52
12478,1240,4,2345,367,2025-01-29,1102.8799999999999
12479,345,2,357,17,2024-10-09,7066.27
12480,2617,4,1045,288,2024-07-02,553.46
12481,738,4,284,299,2025-01-31,7732.040000000001
12482,3566,1,2770,375,2025-01-18,993.2
12483,4994,3,50,24,2025-04-06,5928.490000000001
12484,4365,2,745,59,2024-11-15,3962.4
12485,2213,4,1665,425,2024-07-06,5547.41
12486,2087,4,1478,236,2025-05-09,7999.93
12487,3014,4,1825,80,2025-04-27,3807.7
12488,230,1,2668,121,2024-08-16,3897.68
12489,550,2,2000,373,2025-01-09,4577.1
12490,214,1,1796,201,2025-01-26,3582.2400000000002
12491,1431,1,1019,202,2025-02-17,725.52
12492,941,4,568,249,2024-09-25,3251.4399999999996
12493,877,4,2327,340,2024-12-03,1663.61
12494,4149,2,1822,290,2025-03-23,3518.21
12495,1774,3,973,77,2025-02-27,2776.6499999999996
12496,2442,4,474,497,2025-04-03,5200.859999999999
12497,2404,3,2775,188,2024-10-22,3125.4
12498,2466,3,2573,229,2024-11-11,1006.38
12499,4358,1,2373,96,2024-08-18,5704.37
12500,2364,3,144,217,2024-08-08,8402.68
12501,1087,3,213,360,2025-02-26,1237.4799999999998
12502,2509,2,2939,362,2025-05-05,4961.79
12503,2683,4,2380,419,2024-08-26,6841.46
12504,4637,4,552,126,2024-06-30,7366.159999999999
12505,2979,3,1989,167,2024-12-14,1245.81
12506,23,2,2756,23,2024-07-31,1468.51
12507,1016,1,2809,327,2024-08-12,871.47
12508,4263,1,253,187,2024-09-06,3257.6000000000004
12509,1157,2,958,339,2025-05-01,5155.5599999999995
12510,4213,1,1759,16,2024-06-10,5737.99
12511,1601,4,1414,432,2024-09-28,1999.3999999999999
12512,894,4,1448,474,2025-04-04,1415.0600000000002
12513,2841,3,429,421,2025-01-28,5146.629999999999
12514,711,4,1536,265,2025-03-13,2799.86
12515,2809,2,2906,267,2025-02-14,4389.2
12516,210,4,1560,488,2024-08-11,7049.44
12517,2015,3,248,258,2024-08-28,8884.86
12518,2387,4,128,437,2024-09-04,2911.04
12519,1880,3,1317,10,2025-03-09,597.29
12520,4992,1,144,170,2024-09-05,6193.53
12521,2946,2,1967,466,2025-05-12,3752.68
12522,1113,3,1927,453,2024-09-21,7713.29
12523,1869,2,462,9,2025-01-14,5493.889999999999
12524,181,4,2819,24,2024-09-12,3790.81
12525,2678,4,2285,490,2025-03-16,2814.5
12526,1040,1,2597,199,2025-05-11,3390.0
12527,1565,1,2185,12,2025-02-10,550.83
12528,1810,1,853,164,2025-03-25,2556.43
12529,3215,1,2793,359,2024-11-22,9775.5
12530,3801,2,1986,388,2024-09-12,2459.12
12531,1355,4,2732,66,2024-06-13,2437.05
12532,3137,3,1540,159,2025-03-28,6079.610000000001
12533,2651,4,1827,27,2024-07-10,5099.110000000001
12534,4565,3,1080,93,2025-03-30,2873.2
12535,4528,2,392,73,2025-03-30,2858.97
12536,1676,4,2129,309,2024-10-28,570.75
12537,754,1,1500,440,2024-09-03,9330.9
12538,1736,4,705,111,2025-03-20,6175.42
12539,4381,1,2411,342,2024-07-09,4079.56
12540,4014,1,1777,130,2025-01-11,9779.61
12541,2376,1,158,72,2024-06-30,4409.639999999999
12542,71,3,1218,215,2024-10-16,3701.34
12543,2011,3,613,403,2024-06-06,2724.4100000000003
12544,2586,2,306,324,2024-11-12,1659.84
12545,283,1,1974,26,2024-10-31,766.15
12546,1142,3,1676,194,2024-07-10,326.64
12547,1040,2,151,134,2024-05-30,920.54
12548,3335,4,1184,87,2025-02-09,4550.7
12549,4226,3,403,73,2025-01-19,8004.150000000001
12550,2239,2,2572,103,2024-07-27,1033.08
12551,828,2,561,149,2024-12-01,4800.26
12552,3280,1,1659,433,2024-11-14,7534.360000000001
12553,3852,4,1440,77,2025-04-20,5862.96
12554,4749,2,2982,441,2025-01-10,4331.47
12555,1610,1,497,347,2025-03-25,2022.7900000000002
12556,708,2,1864,247,2024-12-11,8070.65
12557,5000,2,89,117,2025-01-11,6346.620000000001
12558,1962,3,264,218,2024-09-03,8054.97
12559,3780,2,1158,454,2024-11-24,6120.78
12560,2039,3,1198,140,2024-07-22,2627.19
12561,4687,3,2800,294,2024-08-05,1928.5800000000002
12562,712,1,1611,264,2024-11-18,1897.74
12563,3602,4,2912,281,2024-11-01,7998.59
12564,2987,1,2472,37,2025-05-18,3513.87
12565,3571,1,2376,241,2024-12-06,4303.83
12566,3652,3,2172,471,2025-04-28,5352.09
12567,4887,3,1553,163,2024-10-24,303.88
12568,4930,1,1454,236,2024-11-29,4242.58
12569,3332,2,1352,397,2025-04-19,4433.860000000001
12570,3320,1,2929,10,2024-10-16,2423.4799999999996
12571,1953,4,2081,283,2025-02-26,10637.39
12572,3494,3,2004,282,2024-12-26,3142.79
12573,777,1,90,139,2024-12-07,9153.21
12574,211,3,508,334,2024-08-25,7740.129999999999
12575,3089,3,911,162,2025-02-07,7457.06
12576,1451,3,2494,146,2025-03-24,5198.5199999999995
12577,787,3,1473,306,2024-11-21,6271.03
12578,1948,1,2363,24,2024-12-15,3891.1
12579,4614,1,2821,178,2024-11-23,7850.8099999999995
12580,4527,4,2062,42,2024-06-04,4350.360000000001
12581,4641,4,2809,2,2025-01-05,8059.6
12582,2589,1,2826,175,2025-04-06,5321.23
12583,4581,4,866,42,2024-08-03,329.34
12584,2344,4,125,15,2024-06-24,37.38
12585,3874,3,2848,164,2024-07-18,2170.6
12586,695,2,2928,229,2024-09-25,11602.330000000002
12587,2824,1,2351,379,2024-07-29,6240.469999999999
12588,3058,4,1937,402,2025-02-19,1345.28
12589,1222,4,88,173,2024-09-03,7634.379999999999
12590,151,4,1696,265,2024-08-24,494.12
12591,2824,1,147,335,2024-12-13,8155.0599999999995
12592,1384,1,2278,331,2025-01-13,1956.35
12593,3870,2,344,6,2024-05-23,9160.61
12594,4956,2,2962,322,2025-03-23,5219.780000000001
12595,3781,2,1081,231,2024-07-22,2091.8599999999997
12596,1584,4,2221,458,2025-02-22,724.34
12597,3818,4,1160,276,2025-02-22,2753.67
12598,1822,4,2900,475,2025-03-21,11630.75
12599,3844,3,2760,465,2025-01-15,3204.3
12600,1829,3,1151,473,2024-07-26,5301.09
12601,4752,4,2335,407,2025-03-20,2785.19
12602,4185,2,671,98,2024-09-10,456.04999999999995
12603,4049,3,1287,398,2024-09-16,8689.279999999999
12604,2285,4,1429,264,2024-06-06,1042.28
12605,2262,4,910,183,2024-07-02,4206.6
12606,347,2,828,318,2025-04-04,4911.789999999999
12607,2913,1,805,79,2024-09-18,8411.97
12608,1193,2,2426,398,2024-07-15,6160.14
12609,2406,3,1299,348,2024-07-01,3127.79
12610,1562,4,774,241,2024-09-01,5560.35
12611,4609,3,2113,219,2024-11-29,662.67
12612,2140,1,855,377,2025-04-22,1432.3600000000001
12613,2739,1,2277,55,2024-09-06,1537.1399999999999
12614,3738,2,2086,209,2024-10-09,3414.0599999999995
12615,4879,2,2405,106,2024-06-17,1238.96
12616,1734,4,2506,282,2024-06-08,10259.86
12617,1328,1,809,170,2024-05-27,3062.4900000000002
12618,4390,1,359,146,2025-02-28,208.4
12619,3507,4,2157,198,2025-04-06,5183.280000000001
12620,3186,4,619,259,2024-09-08,3709.82
12621,2315,2,1306,37,2024-08-31,241.22
12622,1604,2,2258,28,2024-11-09,4335.0
12623,509,1,2209,179,2024-05-31,2030.18
12624,4433,2,1313,395,2025-05-02,3804.96
12625,2791,3,116,479,2025-01-22,1844.3000000000002
12626,4072,2,1548,373,2025-03-17,7758.459999999999
12627,1869,1,1527,324,2024-09-04,4467.6
12628,1981,2,1997,19,2024-09-24,6625.929999999999
12629,4562,2,1279,305,2025-02-11,8757.789999999999
12630,2012,4,884,37,2025-02-16,8726.79
12631,4172,3,1937,306,2025-03-10,2984.1
12632,4271,1,1316,246,2024-08-01,2525.9500000000003
12633,3280,4,581,261,2025-05-12,1266.25
12634,4600,1,2778,223,2025-01-26,8264.07
12635,3157,3,1395,352,2025-04-12,10421.830000000002
12636,1219,3,2571,136,2025-02-26,1476.6799999999998
12637,4753,3,1021,59,2024-08-27,6171.53
12638,3079,2,289,485,2025-04-23,3050.31
12639,919,2,2727,389,2024-07-02,2010.2
12640,4880,3,1104,83,2024-09-11,4084.1
12641,670,3,2426,362,2025-02-25,3941.5699999999997
12642,1786,3,2985,479,2024-09-27,4484.5199999999995
12643,3794,4,1952,40,2024-05-31,4689.530000000001
12644,3140,3,170,19,2025-02-21,1074.5900000000001
12645,7,3,2358,317,2024-12-28,238.53
12646,2553,3,163,219,2025-04-12,3450.99
12647,4941,2,1372,457,2025-02-23,3507.6800000000003
12648,778,4,1187,480,2025-03-13,2561.8100000000004
